futex,read,newfstatat,munmap,openat,mmap,lseek,close,getdents64,ioctl,brk,mprotect,clone3,rt_sigaction,getrandom,rseq,pread64,rt_sigprocmask,readlink,open,unlink,set_robust_list,write,prctl,sched_setaffinity,getcwd,sched_getaffinity,dup,sysinfo,sched_get_priority_max,clock_nanosleep,sched_get_priority_min,madvise,access,mbind,set_tid_address,prlimit64,getpid,socket,arch_prctl,fstat,bind,fcntl,gettid,execve,uname,epoll_create1,name,rename,mkdir,link,rmdir,unlinkat
81,3818,22557,110,3071,770,3351,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_dbmdz__german-gpt2_count.log,,,,,
81,3883,22557,132,3071,792,3338,2014,482,1621,755,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_MBZUAI__LaMini-Cerebras-256M_count.log,,,,,
82,4540,22557,253,3071,914,3699,2014,482,1621,805,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_SpirinEgor__mamba-1.4b-ru_count.log,,,,,
81,4183,22557,158,3071,819,3508,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ushikado__yuyuyui-chatbot_count.log,,,,,
81,4290,22557,222,3071,883,3511,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_cyberagent__open-calm-3b_count.log,,,,,
84,4099,22557,158,3071,819,3424,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_m3hrdadfi__gpt2-persian-qa_count.log,,,,,
81,3804,22557,122,3071,782,3320,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_t-bank-ai__ruDialoGPT-small_count.log,,,,,
81,3761,22557,110,3071,770,3295,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_cyberagent__open-calm-small_count.log,,,,,
82,4099,22557,158,3071,819,3424,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_indonesian-nlp__gpt2-medium-indonesian_count.log,,,,,
81,4544,22557,258,3071,919,3702,2014,482,1621,810,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_gustavecortal__fr-boris-8bit_count.log,,,,,
84,4158,22557,286,3071,946,3508,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_norallm__normistral-7b-warm-instruct_count.log,,,,,
81,3832,22557,110,3071,770,3386,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_gorkemgoknar__gpt2-small-turkish_count.log,,,,,
81,3641,22557,77,3071,738,3263,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KoboldAI__GPT-Neo-2.7B-AID_count.log,,,,,
81,3647,22557,85,3071,745,3255,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_crumbly__cramp-25m_count.log,,,,,
81,4014,22557,230,3071,891,3436,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_PipableAI__pip-library-etl-1.3b_count.log,,,,,
81,3579,22557,61,3071,721,3218,2014,482,1621,749,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Aratako__sarashina2.1-1b-sft_count.log,,,,,
82,3692,22557,86,3071,746,3268,2014,482,1621,755,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_postbot__distilgpt2-emailgen-V2_count.log,,,,,
81,3581,22557,62,3071,723,3218,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_RWKV__v6-Finch-1B6-HF_count.log,,,,,
81,3893,22557,162,3071,822,3349,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_alecsharpie__codegen_350m_html_count.log,,,,,
82,4158,22557,264,3071,925,3508,2014,482,1621,775,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_llmware__dragon-deci-7b-v0_count.log,,,,,
81,4165,22557,254,3071,914,3482,2014,482,1621,756,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_nvidia__Minitron-4B-Base_count.log,,,,,
82,3942,22557,172,3071,832,3382,2014,482,1621,793,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_cnmoro__TinyLlama-1.1B-intermediate-1.5T-PTBR-Instruct-v3-8k_count.log,,,,,
81,4744,22557,349,3071,1010,3614,2014,482,1621,774,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_facebook__xglm-2.9B_count.log,,,,,
82,3989,22557,158,3071,819,3385,2014,482,1621,758,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Hypersniper__The_OverThinker_Phi_1_5_count.log,,,,,
81,3692,22557,86,3071,746,3268,2014,482,1621,755,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_shibing624__code-autocomplete-distilgpt2-python_count.log,,,,,
81,3954,22557,182,3071,842,3376,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KnutJaegersberg__Qwen-1_8B-Llamafied_count.log,,,,,
81,3601,22557,69,3071,729,3225,2014,482,1621,750,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_roneneldan__TinyStories-1Layer-21M_count.log,,,,,
84,3839,22557,140,3071,800,3385,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_HeyLucasLeao__gpt-neo-small-portuguese_count.log,,,,,
82,3829,22557,110,3071,770,3381,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_byeongal__Ko-DialoGPT_count.log,,,,,
82,4375,22557,242,3071,903,3544,2014,482,1621,771,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_rinna__japanese-gpt-neox-3.6b-instruction-sft-v2_count.log,,,,,
81,4123,22557,182,3071,843,3483,2014,482,1621,822,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ibm-research__MoLM-700M-4B_count.log,,,,,
81,3652,22557,69,3071,729,3267,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ckiplab__gpt2-tiny-chinese_count.log,,,,,
81,4038,22557,157,3071,818,3386,2014,482,1621,759,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Narrativaai__bloom-560m-finetuned-totto-table-to-text_count.log,,,,,
81,4213,22557,182,3071,843,3538,2014,482,1621,769,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ai-forever__mGPT-1.3B-uzbek_count.log,,,,,
81,4141,22557,230,3071,891,3453,2014,482,1621,759,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_aisingapore__coherence-momentum_count.log,,,,,
81,4099,22557,158,3071,819,3424,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_egonrp__gpt2-wikiwriter-medium-portuguese_count.log,,,,,
82,4807,22557,425,3071,1086,3790,2014,482,1621,804,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KangarooGroup__kangaroo_count.log,,,,,
82,4156,22557,286,3071,947,3506,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_llmware__dragon-yi-6b-v0_count.log,,,,,
81,3754,22562,87,3073,747,3307,2016,482,1622,798,198,4,67,11,5,23,18,11,4,1,5,3,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_architext__gptj-162M_count.log,1.0,,,,
81,3973,22557,230,3071,890,3395,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_deepseek-ai__deepseek-coder-1.3b-base_count.log,,,,,
82,4046,22557,158,3071,819,3395,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_squarelike__Gugugo-koen-1.3B-V1.0_count.log,,,,,
82,4143,22557,182,3071,843,3468,2014,482,1621,765,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_its5Q__rugpt3large_mailqa_count.log,,,,,
81,3780,22557,110,3071,770,3308,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ross-dev__sexyGPT-Uncensored_count.log,,,,,
81,4178,22557,227,3071,888,3517,2014,482,1621,764,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_CarperAI__diff-codegen-6b-v2_count.log,,,,,
83,3830,22557,110,3071,770,3384,2014,482,1621,763,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_huggingtweets__bitcoin_count.log,,,,,
81,3650,22557,91,3071,753,3256,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_line-corporation__japanese-large-lm-3.6b-instruction-sft_count.log,,,,,
84,4213,22557,182,3071,843,3538,2014,482,1621,769,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_cerebras__Cerebras-GPT-1.3B_count.log,,,,,
81,3962,22557,189,3071,850,3409,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_openaccess-ai-collective__minotaur-mpt-7b_count.log,,,,,
82,4213,22557,182,3071,843,3538,2014,482,1621,769,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ai-forever__mGPT-1.3B-ukranian_count.log,,,,,
84,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_shibing624__code-autocomplete-gpt2-base_count.log,,,,,
81,3978,22557,158,3071,819,3374,2014,482,1621,759,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_llmware__bling-phi-1_5-v0_count.log,,,,,
81,4178,22557,227,3071,887,3517,2014,482,1621,764,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Salesforce__codegen-6B-mono_count.log,,,,,
82,7339,22557,510,3071,1172,5121,2014,482,1621,1514,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_GreenBitAI__LLaMA-2-7B-2bit-groupsize8_count.log,,,,,
81,3810,22557,174,3071,834,3337,2014,482,1621,750,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_instruction-pretrain__InstructLM-500M_count.log,,,,,
81,3910,22557,189,3071,849,3357,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_replit__replit-code-v1_5-3b_count.log,,,,,
82,3949,22557,229,3071,890,3403,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_IAAR-Shanghai__xFinder-qwen1505_count.log,,,,,
81,3579,22557,61,3071,722,3217,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_AdamG012__chat-opt-1.3b-sft-deepspeed_count.log,,,,,
82,3778,22557,110,3071,770,3306,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_qgyd2021__chinese_porn_novel_count.log,,,,,
81,4198,22557,286,3071,947,3483,2014,482,1621,757,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_OpenBuddy__openbuddy-stablelm-3b-v13_count.log,,,,,
84,3662,22557,61,3071,721,3260,2014,482,1621,791,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Xenova__llama2.c-stories15M_count.log,,,,,
82,4118,22557,218,3071,879,3431,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_xhyi__PT_GPTNEO350_ATG_count.log,,,,,
82,4099,22557,158,3071,819,3424,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_abhiramtirumala__DialoGPT-sarcastic_count.log,,,,,
82,4290,22557,222,3071,883,3511,2014,482,1621,767,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Fredithefish__RedPajama-3B-Chat-SDPromptGenInstruct-merged_count.log,,,,,
81,3840,22557,173,3071,833,3335,2014,482,1621,750,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_phamhai__Llama-3.2-1B-CyberFrog_count.log,,,,,
81,3895,22557,150,3071,810,3357,2014,482,1621,793,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Doctor-Shotgun__TinyLlama-1.1B-32k_count.log,,,,,
82,3977,22557,216,3071,876,3417,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_TinyLlama__TinyLlama-1.1B-python-v0.1_count.log,,,,,
81,3832,22557,110,3071,770,3386,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_gorkemgoknar__gpt2-turkish-writer_count.log,,,,,
83,3940,22557,172,3071,832,3380,2014,482,1621,793,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_jeff31415__TinyLlama-1.1B-1T-OpenOrca_count.log,,,,,
82,3804,22557,110,3071,770,3320,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ClassCat__gpt2-base-french_count.log,,,,,
81,3762,22557,98,3071,758,3297,2014,482,1621,774,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_crumb__gpt2023_count.log,,,,,
81,4606,22557,254,3071,915,3731,2014,482,1621,777,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KoboldAI__OPT-6B-nerys-v2_count.log,,,,,
81,4099,22557,158,3071,819,3424,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_inu-ai__dolly-japanese-gpt-1b_count.log,,,,,
81,4027,22557,244,3071,904,3431,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_harborwater__wizard-orca-3b_count.log,,,,,
81,3844,22557,140,3071,800,3392,2014,482,1621,752,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_EleutherAI__gpt-neo-125m_count.log,,,,,
93,13002,69308,80,9150,1459,12425,7747,2458,6228,986,377,7,67,29,8,68,30,11,4,3,8,11,1,6,11,9,3,2,4,5,4,8,1,8,1,2,21,1,2,7,1,7,1,1,4,1,strace_logs_nicholasKluge__TeenyTinyLlama-160m_count.log,1.0,2.0,1.0,1.0,3.0
82,3691,22557,86,3071,746,3274,2014,482,1621,772,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_openaccess-ai-collective__tiny-mistral_count.log,,,,,
81,3971,22557,230,3071,891,3393,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_llmware__bling-sheared-llama-1.3b-0.1_count.log,,,,,
84,4099,22557,158,3071,818,3424,2014,482,1621,773,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ytu-ce-cosmos__turkish-gpt2-medium_count.log,,,,,
83,3576,22557,61,3071,722,3216,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Salesforce__codet5-large-ntp-py_count.log,,,,,
83,4415,22557,382,3071,1043,3595,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_mtgv__MobileVLM-1.7B_count.log,,,,,
81,4012,22557,230,3071,890,3434,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_42dot__42dot_LLM-SFT-1.3B_count.log,,,,,
82,4099,22557,182,3071,843,3424,2014,482,1621,760,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_AlexWortega__instruct_rugptMedium_count.log,,,,,
82,4156,22557,286,3071,947,3506,2014,482,1621,755,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Open-Orca__LlongOrca-7B-16k_count.log,,,,,
84,4239,22557,157,3071,818,3491,2014,482,1621,774,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ybelkada__bloom-1b7-8bit_count.log,,,,,
81,4016,22557,230,3071,891,3438,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_mtgv__MobileLLaMA-1.4B-Chat_count.log,,,,,
81,3804,22557,122,3071,782,3320,2014,482,1621,754,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Dmitriy007__rugpt2_gen_news_count.log,,,,,
83,4960,22557,355,3071,1016,3926,2014,482,1621,795,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_WisdomShell__CodeShell-7B-Chat-int4_count.log,,,,,
81,4167,22557,256,3071,917,3484,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_naver__multilingual-distilwhisper-28k_count.log,,,,,
81,4675,22557,255,3071,916,3767,2014,482,1621,814,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_sunzeyeah__pangu-2_6B_count.log,,,,,
82,3761,22557,110,3071,770,3295,2014,482,1621,761,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_EleutherAI__pythia-160m-deduped-v0_count.log,,,,,
82,3971,22557,230,3071,890,3393,2014,482,1621,751,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_CodeGPTPlus__deepseek-coder-1.3b-typescript_count.log,,,,,
82,4478,22557,270,3071,931,3683,2014,482,1621,774,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_NovelAI__calliope-legacy_count.log,,,,,
81,4151,22557,181,3071,842,3427,2014,482,1621,765,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ikala__bloom-zh-3b-chat_count.log,,,,,
82,4213,22557,182,3071,843,3538,2014,482,1621,769,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_ai-forever__mGPT-1.3B-kirgiz_count.log,,,,,
81,4419,22557,191,3071,852,3639,2014,482,1621,813,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_stanford-crfm__BioMedLM_count.log,,,,,
82,4203,22557,258,3071,919,3531,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_MrBananaHuman__kogpt_6b_fp16_count.log,,,,,
81,3956,22557,181,3071,842,3408,2014,482,1621,798,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_KandirResearch__CiSiMi-v0.1_count.log,,,,,
81,3981,22557,230,3071,891,3413,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_Minami-su__Qwen1.5-0.5B-Chat_llamafy_count.log,,,,,
82,3977,22557,216,3071,876,3417,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_TinyLlama__TinyLlama-1.1B-intermediate-step-240k-503b_count.log,,,,,
82,3804,22557,110,3071,770,3320,2014,482,1621,762,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_indonesian-nlp__gpt2_count.log,,,,,
81,4027,22557,244,3071,904,3431,2014,482,1621,753,198,4,67,11,5,23,18,11,4,1,5,2,1,6,9,6,3,2,4,5,4,5,1,4,1,2,17,1,2,3,1,1,1,1,4,1,strace_logs_OpenBuddy__openbuddy-openllama-3b-v10-bf16_count.log,,,,,
